name,ct,fn,cycles,channels,batch_size,kernel_number,input_height,input_width,kernel_height,kernel_width,padding_size,stride_size,bytes
best_impl_avx2,TNN,terna2row,6953049,128,2,16,128,128,3,3,1,1,11534480
avx2_lessunpack_popout,TNN,alloc,444,128,2,16,128,128,3,3,1,1,11534480
avx2_lessunpack_popout,TNN,conv,155687405,128,2,16,128,128,3,3,1,1,11534480
avx2_lessunpack_popout,TNN,gemmprelu,47677058,128,2,16,128,128,3,3,1,1,11534480
avx2_lessunpack_popout,TNN,terna2row,108005289,128,2,16,128,128,3,3,1,1,11534480
avx2_popout,TNN,alloc,671,128,2,16,128,128,3,3,1,1,11534480
avx2_popout,TNN,conv,162754333,128,2,16,128,128,3,3,1,1,11534480
avx2_popout,TNN,gemmprelu,50329864,128,2,16,128,128,3,3,1,1,11534480
avx2_popout,TNN,terna2row,112418966,128,2,16,128,128,3,3,1,1,11534480
avx2_lessunpack,TNN,alloc,691,128,2,16,128,128,3,3,1,1,11534480
avx2_lessunpack,TNN,conv,163821118,128,2,16,128,128,3,3,1,1,11534480
avx2_lessunpack,TNN,gemmprelu,52380467,128,2,16,128,128,3,3,1,1,11534480
avx2_lessunpack,TNN,terna2row,111434956,128,2,16,128,128,3,3,1,1,11534480
avx2,TNN,alloc,463,128,2,16,128,128,3,3,1,1,11534480
avx2,TNN,conv,159756704,128,2,16,128,128,3,3,1,1,11534480
avx2,TNN,gemmprelu,52181497,128,2,16,128,128,3,3,1,1,11534480
avx2,TNN,terna2row,107570044,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_unroll,TNN,alloc,474,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_unroll,TNN,conv,142300673,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_unroll,TNN,gemmprelu,34785717,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_unroll,TNN,terna2row,107510520,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU,TNN,alloc,517,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU,TNN,conv,147553632,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU,TNN,gemmprelu,34828523,128,2,16,128,128,3,3,1,1,11534480
